;Annotator 1;;;;;;Annotator 2;;;;;;Annotator 3;;;;;;K-Folds (10);;;;;;;;;;
rs00989.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;2;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs00990.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00991.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs00992.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Val;Train;Train;Train;Train;Test;Train
rs00993.jpg;0;0;2;0;0;;1;0;4;0;0;;1;0;7;0;3;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs00994.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Test;Train;Val;Train;Train;Train;Val;Train;Train;Test
rs00995.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs00996.jpg;2;8;4;0;0;;1;3;3;0;0;;0;4;2;0;1;;Train;Train;Val;Train;Train;Test;Train;Train;Train;Train;Test
rs00997.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Test
rs00998.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;3;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs00999.jpg;0;0;0;0;1;;0;0;0;0;3;;0;0;0;0;2;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs01000.jpg;0;0;0;0;2;;0;0;0;0;0;;2;0;4;0;7;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train
rs01001.jpg;2;0;0;8;6;;1;0;0;8;5;;2;0;0;7;7;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs01002.jpg;0;4;0;0;0;;0;3;1;0;0;;0;2;3;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs01003.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;1;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs01004.jpg;2;0;0;9;0;;1;0;0;8;3;;2;0;0;9;1;;Train;Train;Train;Train;Test;Train;Val;Train;Train;Train;Train
rs01005.jpg;0;0;2;0;0;;0;0;2;0;0;;0;0;3;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Val;Train;Test
rs01006.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs01007.jpg;0;0;0;0;2;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs01008.jpg;0;2;1;0;0;;0;0;1;0;0;;0;1;3;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01009.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs01010.jpg;1;0;0;0;7;;0;0;0;0;6;;1;0;0;1;6;;Val;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs01011.jpg;0;0;0;0;1;;0;0;0;0;0;;1;2;0;0;5;;Train;Val;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs01012.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;1;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs01013.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs01014.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;1;0;2;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs01015.jpg;0;0;0;0;3;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs01016.jpg;1;0;0;6;2;;1;0;0;6;5;;2;0;0;6;7;;Train;Train;Train;Train;Train;Train;Test;Val;Train;Train;Train
rs01017.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs01018.jpg;0;4;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Train;Train;Train;Train;Test;Train;Train;Test
rs01019.jpg;1;0;0;0;5;;1;0;0;8;8;;2;0;0;6;7;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs01020.jpg;0;1;0;0;1;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train;Train
rs01021.jpg;2;6;0;0;0;;0;0;0;0;0;;0;4;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train
rs01022.jpg;1;5;0;0;0;;1;7;1;0;0;;0;5;3;0;1;;Train;Test;Train;Train;Val;Train;Train;Val;Train;Train;Test
rs01023.jpg;0;0;0;0;3;;1;0;0;8;8;;0;0;0;2;5;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs01024.jpg;0;0;2;0;2;;0;0;0;8;4;;1;0;0;2;2;;Train;Train;Val;Val;Train;Train;Train;Train;Test;Train;Test
rs01025.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Val;Train;Test
rs01026.jpg;0;1;2;0;0;;0;0;1;0;0;;0;2;2;0;1;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val;Val
rs01027.jpg;0;0;1;0;0;;0;0;2;0;0;;0;2;3;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs01028.jpg;0;0;0;0;1;;0;0;0;0;5;;1;0;0;0;5;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs01029.jpg;0;0;0;0;1;;0;0;0;0;0;;1;1;1;0;6;;Val;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs01030.jpg;0;1;1;0;0;;0;0;1;0;0;;0;3;1;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs01031.jpg;1;0;3;6;3;;1;0;2;7;5;;2;0;4;7;7;;Test;Train;Train;Train;Train;Train;Val;Train;Train;Train;Train
rs01032.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;2;;Train;Val;Test;Train;Train;Train;Train;Train;Train;Train;Val
rs01033.jpg;1;0;0;0;7;;0;0;0;0;0;;1;0;0;0;3;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs01034.jpg;1;0;6;0;1;;0;0;6;0;0;;1;1;5;0;3;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs01035.jpg;0;0;0;0;1;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs01036.jpg;1;0;0;4;7;;1;0;0;6;8;;2;1;0;6;7;;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs01037.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;1;0;1;;Train;Val;Train;Train;Train;Train;Val;Train;Test;Train;Train
rs01038.jpg;2;0;0;8;5;;2;0;0;8;8;;2;1;0;6;6;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs01039.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Test
rs01040.jpg;2;7;0;0;1;;0;6;1;0;0;;1;6;3;0;0;;Train;Test;Train;Train;Train;Val;Train;Train;Train;Train;Train
rs01041.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs01042.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs01043.jpg;0;0;0;0;2;;0;0;0;0;0;;0;1;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs01044.jpg;0;0;0;0;0;;0;0;1;0;0;;0;3;1;0;0;;Train;Train;Train;Val;Val;Train;Train;Test;Train;Train;Test
rs01045.jpg;0;0;0;0;4;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs01046.jpg;2;2;0;10;8;;2;0;0;0;6;;2;4;1;10;6;;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train;Test
rs01047.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs01048.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs01049.jpg;0;0;2;0;1;;1;0;6;0;0;;0;0;0;0;3;;Train;Train;Train;Val;Train;Train;Train;Train;Train;Test;Train
rs01050.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Val;Train;Test;Val;Train;Train;Train
rs01051.jpg;1;0;0;7;8;;0;0;0;0;0;;1;1;1;0;5;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs01052.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;2;0;4;;Train;Train;Val;Train;Train;Train;Train;Train;Train;Test;Train
rs01053.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;1;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Test
rs01054.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;1;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs01055.jpg;2;0;9;0;0;;2;0;9;0;0;;2;0;10;0;3;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val;Test
rs01056.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Test
rs01057.jpg;0;0;1;0;0;;0;0;0;0;0;;0;2;3;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Test
rs01058.jpg;1;0;2;0;5;;0;0;4;0;0;;1;2;3;0;5;;Train;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs01059.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs01060.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Train;Train;Train;Train;Val;Test;Train;Train
rs01061.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;1;;Val;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs01062.jpg;0;4;0;0;0;;0;0;0;0;0;;1;4;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01063.jpg;0;0;2;0;0;;0;0;0;0;0;;1;0;2;0;5;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01064.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Test;Train;Train;Train;Val;Train;Train;Val;Val
rs01065.jpg;2;7;1;0;0;;0;2;0;0;0;;1;6;1;0;1;;Train;Val;Train;Train;Train;Train;Test;Val;Train;Train;Train
rs01066.jpg;0;0;0;0;1;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Val;Train;Test;Train;Train;Train;Train;Train;Val
rs01067.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;1;0;6;;Train;Train;Test;Train;Train;Train;Train;Train;Val;Train;Train
rs01068.jpg;1;0;0;0;4;;0;0;0;0;0;;1;0;0;0;7;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs01069.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Test;Train;Train;Train;Train;Train;Val;Val
rs01070.jpg;0;0;0;0;5;;0;0;0;0;0;;1;2;0;0;6;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs01071.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;4;0;4;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01072.jpg;1;0;0;0;6;;0;0;0;0;6;;1;1;0;0;4;;Train;Train;Train;Train;Test;Train;Train;Train;Val;Train;Train
rs01073.jpg;1;1;1;4;1;;0;0;0;0;5;;1;2;1;4;5;;Train;Val;Train;Train;Train;Test;Val;Train;Train;Train;Train
rs01074.jpg;2;6;3;0;0;;0;2;0;0;0;;0;5;1;0;0;;Val;Train;Train;Train;Train;Val;Train;Test;Train;Train;Test
rs01075.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;1;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs01076.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;6;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs01077.jpg;0;1;0;0;0;;0;0;0;0;0;;0;1;1;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs01078.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Val;Test;Val;Train;Train;Train;Test
rs01079.jpg;0;0;0;0;0;;0;0;0;0;6;;0;0;0;0;1;;Train;Train;Val;Val;Test;Train;Train;Train;Train;Train;Train
rs01080.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Val;Train;Train;Val
rs01081.jpg;1;5;0;0;0;;0;0;0;0;0;;1;5;1;0;2;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs01082.jpg;2;0;8;0;2;;2;0;8;8;0;;2;0;7;2;4;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val;Train
rs01083.jpg;1;0;0;0;7;;0;0;0;0;0;;1;0;0;0;4;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs01084.jpg;0;0;0;0;1;;1;0;0;8;8;;1;0;2;1;5;;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train;Test
rs01085.jpg;0;0;0;1;2;;0;0;0;0;5;;1;0;1;0;5;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs01086.jpg;0;0;2;0;0;;0;0;1;0;0;;0;1;3;0;1;;Val;Train;Train;Train;Train;Val;Train;Train;Test;Train;Train
rs01087.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;3;0;0;;Train;Train;Train;Val;Test;Train;Train;Train;Train;Train;Test
rs01088.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs01089.jpg;0;0;0;0;1;;0;0;0;0;0;;0;1;0;0;1;;Train;Test;Train;Train;Val;Train;Train;Train;Train;Train;Train
rs01090.jpg;0;0;0;0;1;;0;0;0;0;5;;1;0;2;0;5;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs01091.jpg;0;1;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Test;Val;Train;Train;Train;Val;Val;Train;Train;Train;Train
rs01092.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01093.jpg;0;2;1;0;1;;0;0;0;0;0;;0;5;2;0;0;;Train;Train;Val;Val;Train;Train;Test;Train;Train;Train;Train
rs01094.jpg;1;5;1;3;1;;1;8;1;6;5;;2;7;0;5;5;;Train;Train;Train;Train;Val;Train;Train;Val;Test;Val;Train
rs01095.jpg;0;0;0;0;0;;0;0;0;4;0;;1;0;0;0;6;;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train
rs01096.jpg;0;0;0;0;1;;0;0;0;0;6;;1;0;0;0;6;;Train;Train;Train;Train;Train;Train;Train;Val;Test;Val;Val
rs01097.jpg;2;0;0;10;2;;2;0;0;10;5;;2;0;0;10;7;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs01098.jpg;1;0;0;0;4;;0;0;0;0;0;;0;0;4;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs01099.jpg;2;0;0;10;6;;2;0;0;10;8;;2;0;0;10;5;;Train;Train;Train;Train;Train;Train;Train;Train;Val;Test;Train
rs01100.jpg;0;0;0;0;1;;0;0;0;0;0;;1;0;0;0;5;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs01101.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;0;0;5;;Val;Test;Val;Train;Train;Train;Train;Train;Val;Train;Train
rs01102.jpg;1;0;5;0;0;;1;0;7;0;0;;2;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Val;Train;Train;Train
rs01103.jpg;1;0;2;0;8;;0;0;4;0;6;;1;1;2;0;5;;Val;Train;Train;Train;Train;Train;Train;Train;Test;Val;Test
rs01104.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;3;0;0;;Train;Test;Val;Train;Train;Val;Train;Train;Train;Train;Train
rs01105.jpg;1;4;2;0;0;;0;0;0;0;0;;1;5;2;0;0;;Train;Val;Train;Val;Train;Train;Val;Test;Train;Train;Train
rs01106.jpg;1;0;5;0;0;;0;0;4;0;0;;1;0;6;0;0;;Train;Train;Train;Train;Train;Train;Test;Val;Train;Val;Train
rs01107.jpg;1;0;3;0;1;;0;0;0;0;0;;1;1;5;0;0;;Train;Val;Train;Test;Val;Train;Train;Train;Train;Train;Val
rs01108.jpg;1;6;1;0;0;;0;0;0;0;0;;1;4;3;0;0;;Train;Train;Val;Train;Train;Train;Val;Test;Val;Train;Test
rs01109.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;3;2;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs01110.jpg;0;0;0;0;1;;0;0;0;0;0;;1;1;0;0;0;;Val;Train;Train;Train;Train;Train;Train;Train;Test;Val;Val
rs01111.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Test;Train;Train;Train;Train;Val;Train;Train;Test
rs01112.jpg;0;0;0;0;2;;0;0;0;0;0;;1;2;0;0;6;;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs01113.jpg;0;0;2;0;0;;0;0;4;0;0;;0;1;3;0;0;;Train;Val;Train;Train;Train;Train;Train;Train;Test;Train;Val
rs01114.jpg;1;6;2;0;0;;0;0;0;0;0;;1;4;0;0;0;;Val;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs01115.jpg;0;5;0;0;1;;0;0;0;0;0;;1;6;1;0;0;;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train;Test
rs01116.jpg;0;0;0;0;3;;0;0;0;0;6;;2;1;1;0;7;;Test;Val;Train;Train;Train;Val;Train;Train;Train;Train;Train
rs01117.jpg;0;0;0;0;1;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Val;Train;Test;Train;Train;Train;Train;Train;Val
rs01118.jpg;2;2;0;9;3;;2;0;0;0;0;;2;4;0;6;7;;Train;Train;Train;Val;Train;Test;Val;Train;Val;Val;Train
rs01119.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Test;Train;Val;Train;Val;Train;Train;Train
rs01120.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Val;Test;Train;Val;Train;Train;Train;Train;Train;Train
rs01121.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;1;;Train;Train;Train;Val;Train;Train;Train;Train;Test;Train;Train
rs01122.jpg;0;4;2;0;0;;0;0;1;0;0;;0;4;2;0;0;;Train;Train;Train;Train;Val;Train;Val;Train;Train;Test;Train
rs01123.jpg;0;0;0;0;0;;0;0;1;0;0;;0;2;2;0;0;;Train;Train;Val;Test;Train;Train;Train;Train;Train;Train;Test
rs01124.jpg;0;0;0;5;0;;0;0;0;4;0;;0;0;1;4;3;;Train;Train;Train;Train;Train;Train;Test;Val;Train;Val;Train
rs01125.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train;Val
rs01126.jpg;0;0;1;0;0;;0;0;0;0;0;;0;1;4;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs01127.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;4;0;2;;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train;Test
rs01128.jpg;2;0;9;0;0;;2;0;9;0;0;;2;0;9;1;1;;Test;Val;Train;Val;Train;Val;Train;Train;Val;Train;Test
rs01129.jpg;2;0;0;10;5;;2;0;0;10;3;;2;1;0;10;5;;Train;Train;Val;Train;Test;Train;Train;Val;Train;Val;Val
rs01130.jpg;0;0;4;0;0;;0;0;1;0;0;;0;0;1;0;1;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs01131.jpg;0;0;0;0;1;;0;0;0;0;0;;1;2;0;0;5;;Train;Train;Train;Val;Val;Train;Val;Test;Train;Train;Train
rs01132.jpg;0;1;3;0;0;;0;0;1;0;0;;1;3;4;0;0;;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train
rs01133.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;1;;Val;Val;Train;Train;Train;Test;Train;Train;Val;Train;Train
rs01134.jpg;0;2;0;0;1;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs01135.jpg;0;0;0;0;1;;0;0;0;0;0;;0;1;0;0;1;;Train;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train
rs01136.jpg;0;0;2;0;0;;0;0;6;0;0;;1;0;0;0;6;;Train;Train;Val;Val;Train;Test;Val;Train;Train;Val;Train
rs01137.jpg;0;1;0;0;0;;0;0;0;0;0;;0;4;3;0;1;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01138.jpg;0;0;0;0;0;;0;0;0;0;0;;1;1;0;2;5;;Val;Val;Train;Train;Train;Train;Train;Val;Val;Test;Train
rs01139.jpg;1;3;4;0;0;;0;0;4;0;0;;0;4;3;0;0;;Train;Train;Test;Train;Val;Train;Train;Train;Train;Train;Test
rs01140.jpg;2;0;9;0;0;;2;0;9;0;0;;2;1;9;0;3;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs01141.jpg;0;0;0;3;3;;0;0;0;0;8;;2;0;0;5;8;;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train
rs01142.jpg;0;0;0;2;0;;0;0;0;0;0;;0;1;0;1;1;;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train;Test
rs01143.jpg;1;0;0;7;4;;1;0;0;8;4;;2;0;0;4;7;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs01144.jpg;0;1;0;0;0;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val;Test
rs01145.jpg;2;0;0;8;3;;2;0;0;8;8;;2;1;0;8;6;;Test;Val;Val;Train;Train;Train;Train;Train;Val;Val;Train
rs01146.jpg;0;0;0;0;1;;0;0;0;0;0;;0;1;0;0;0;;Val;Test;Val;Val;Train;Train;Train;Train;Train;Train;Val
rs01147.jpg;0;1;2;0;0;;0;0;0;0;0;;0;3;1;0;0;;Train;Train;Train;Train;Val;Train;Train;Val;Train;Test;Test
rs01148.jpg;0;0;1;0;3;;0;0;0;0;8;;1;2;0;2;7;;Train;Train;Train;Train;Train;Val;Test;Val;Train;Train;Train
rs01149.jpg;1;0;0;0;6;;0;0;0;0;6;;1;1;0;0;6;;Train;Test;Train;Train;Train;Train;Val;Train;Train;Train;Train
rs01150.jpg;0;1;1;0;0;;0;4;0;0;0;;0;4;0;0;3;;Train;Train;Val;Test;Train;Train;Train;Train;Train;Val;Train
rs01151.jpg;0;2;4;0;0;;0;0;4;0;0;;0;3;3;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs01152.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;3;0;5;;Train;Train;Train;Val;Val;Train;Test;Val;Val;Train;Train
rs01153.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Val;Test;Train;Train;Train;Val;Train;Train;Val;Train;Train
rs01154.jpg;0;0;3;0;0;;0;0;1;0;0;;0;1;3;0;1;;Val;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs01155.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs01156.jpg;1;0;0;6;8;;0;0;0;4;8;;1;0;0;3;4;;Train;Val;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs01157.jpg;0;0;1;0;0;;0;0;0;0;0;;0;1;0;0;4;;Train;Train;Train;Train;Val;Test;Val;Train;Val;Train;Test
rs01158.jpg;2;0;0;10;8;;2;0;0;10;8;;2;0;1;10;7;;Val;Train;Train;Val;Test;Train;Val;Train;Train;Train;Train
rs01159.jpg;0;0;0;0;3;;0;0;0;0;0;;1;0;0;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val;Train
rs01160.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Val;Test;Train;Train;Train;Train;Train;Train;Val;Train
rs01161.jpg;0;1;0;0;1;;0;0;0;0;0;;0;3;0;0;1;;Train;Test;Train;Train;Train;Train;Train;Val;Train;Val;Train
rs01162.jpg;2;0;0;8;5;;1;0;0;8;8;;2;2;0;8;7;;Train;Train;Val;Test;Train;Val;Val;Val;Train;Train;Val
rs01163.jpg;0;0;0;0;0;;0;0;0;0;0;;1;1;0;0;5;;Train;Train;Val;Train;Train;Train;Train;Val;Test;Train;Test
rs01164.jpg;0;0;0;0;3;;1;0;0;8;8;;1;2;0;2;4;;Test;Train;Val;Train;Train;Train;Train;Train;Train;Train;Val
rs01165.jpg;0;0;0;0;2;;0;0;0;0;0;;0;2;0;0;1;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val;Val
rs01166.jpg;0;0;1;0;0;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Train;Val;Val;Test;Train;Train;Train;Train;Train
rs01167.jpg;1;0;0;0;6;;0;0;0;0;6;;1;0;0;0;5;;Train;Test;Train;Train;Train;Train;Train;Val;Val;Train;Train
rs01168.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Val;Test;Val;Train;Train;Train;Train;Train;Val;Train;Test
rs01169.jpg;2;0;8;0;1;;2;0;8;0;0;;2;0;8;0;6;;Val;Train;Train;Test;Train;Train;Train;Train;Val;Train;Train
rs01170.jpg;1;0;5;0;4;;0;0;8;0;0;;0;0;3;0;1;;Val;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs01171.jpg;1;0;0;6;3;;1;0;0;8;8;;2;0;0;5;7;;Test;Train;Train;Train;Train;Val;Val;Train;Train;Train;Val
rs01172.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Test;Train;Val;Val;Train;Train;Train;Test
rs01173.jpg;0;0;0;0;1;;0;0;0;0;8;;1;0;0;2;3;;Train;Val;Train;Train;Val;Train;Val;Train;Val;Test;Train
